engagement_id,post_id,comment_sentiment,commenter_follower_count,commenter_account_age_days,like_velocity_per_hour,engagement_spike_detected,bot_probability
ENG_00000454,POST_000048,neutral,2719,1115,218,0,0.111
ENG_00000455,POST_000048,neutral,2044,1714,419,0,0.046
ENG_00000456,POST_000048,spam,2586,425,410,0,0.084
ENG_00000457,POST_000048,spam,4995,1390,60,0,0.021
ENG_00000458,POST_000049,spam,38,9,54727,1,0.787
ENG_00000459,POST_000049,spam,43,3,23497,1,0.755
ENG_00000460,POST_000049,spam,44,24,60127,1,0.986
ENG_00000461,POST_000049,spam,39,3,12263,1,0.764
ENG_00000462,POST_000049,spam,44,24,79001,1,0.903
ENG_00000463,POST_000049,spam,16,5,26187,1,0.847
ENG_00000464,POST_000049,negative,32,30,26507,1,0.786
ENG_00000465,POST_000049,neutral,31,12,62705,1,0.791
ENG_00000466,POST_000049,spam,39,19,59998,1,0.979
ENG_00000467,POST_000049,positive,12,21,45519,1,0.869
ENG_00000468,POST_000049,spam,45,3,10508,1,0.753
ENG_00000469,POST_000049,spam,8,22,56097,1,0.868
ENG_00000470,POST_000050,positive,3834,280,370,0,0.03
ENG_00000471,POST_000050,positive,481,1501,348,0,0.069
ENG_00000472,POST_000050,negative,4678,875,325,0,0.074
ENG_00000473,POST_000050,positive,1667,1319,247,0,0.141
ENG_00000474,POST_000050,positive,2964,360,161,0,0.05
ENG_00000475,POST_000050,negative,466,858,356,0,0.149
ENG_00000476,POST_000050,negative,288,1626,486,0,0.022
ENG_00000477,POST_000050,neutral,4327,998,18,0,0.121
ENG_00000478,POST_000050,positive,4625,238,98,0,0.119
ENG_00000479,POST_000050,negative,2247,206,224,0,0.117
ENG_00000480,POST_000050,negative,4008,719,240,0,0.143
ENG_00000481,POST_000050,positive,2894,265,377,0,0.087
ENG_00000482,POST_000050,positive,783,1479,267,0,0.146
ENG_00000483,POST_000050,neutral,2807,1072,210,0,0.144
ENG_00000484,POST_000050,positive,388,372,471,0,0.058
ENG_00000485,POST_000051,negative,3634,1829,78,0,0.033
ENG_00000486,POST_000051,neutral,4448,1221,484,0,0.077
ENG_00000487,POST_000051,neutral,3220,891,227,0,0.105
ENG_00000488,POST_000051,negative,2046,331,115,0,0.058
ENG_00000489,POST_000051,spam,3513,1505,75,0,0.133
ENG_00000490,POST_000051,positive,4946,227,462,0,0.013
ENG_00000491,POST_000051,positive,1685,1318,205,0,0.001
ENG_00000492,POST_000051,positive,4926,747,350,0,0.113
ENG_00000493,POST_000051,negative,752,1723,305,0,0.092
ENG_00000494,POST_000051,positive,236,604,178,0,0.018
ENG_00000495,POST_000051,neutral,2200,1934,276,0,0.088
ENG_00000496,POST_000051,spam,2743,1674,135,0,0.084
ENG_00000497,POST_000051,spam,4765,773,167,0,0.011
ENG_00000498,POST_000052,neutral,2226,1121,424,0,0.085
ENG_00000499,POST_000052,positive,3062,657,167,0,0.066
ENG_00000500,POST_000052,neutral,4921,914,461,0,0.014
ENG_00000501,POST_000052,neutral,3984,620,337,0,0.008
ENG_00000502,POST_000052,neutral,1910,438,346,0,0.11
ENG_00000503,POST_000052,positive,4659,703,452,0,0.077
ENG_00000504,POST_000052,neutral,4431,1712,404,0,0.062
ENG_00000505,POST_000052,neutral,3212,1590,348,0,0.022
ENG_00000506,POST_000052,negative,3111,1765,349,0,0.141
ENG_00000507,POST_000052,neutral,1620,1967,463,0,0.024
ENG_00000508,POST_000052,negative,4495,183,399,0,0.115
ENG_00000509,POST_000052,neutral,1363,682,201,0,0.031
ENG_00000510,POST_000052,positive,4277,1233,185,0,0.064
ENG_00000511,POST_000052,neutral,3560,1173,474,0,0.061
ENG_00000512,POST_000053,neutral,3370,750,175,0,0.12
ENG_00000513,POST_000053,positive,2302,1683,153,0,0.086
ENG_00000514,POST_000053,negative,3990,865,85,0,0.012
ENG_00000515,POST_000053,positive,1743,346,490,0,0.072
ENG_00000516,POST_000053,negative,2801,1408,331,0,0.024
ENG_00000517,POST_000053,neutral,4102,742,285,0,0.106
ENG_00000518,POST_000053,spam,812,1584,42,0,0.106
ENG_00000519,POST_000053,positive,4413,970,360,0,0.133
ENG_00000520,POST_000053,negative,3610,1088,175,0,0.114
ENG_00000521,POST_000053,negative,1065,1797,325,0,0.093
ENG_00000522,POST_000054,positive,1935,729,323,0,0.061
ENG_00000523,POST_000054,neutral,689,1751,193,0,0.117
ENG_00000524,POST_000054,positive,1014,1432,216,0,0.066
ENG_00000525,POST_000054,neutral,2046,1659,14,0,0.137
ENG_00000526,POST_000054,positive,1792,898,387,0,0.076
ENG_00000527,POST_000054,positive,1003,991,411,0,0.029
ENG_00000528,POST_000054,positive,2781,1358,253,0,0.098
ENG_00000529,POST_000054,positive,2400,476,74,0,0.079
ENG_00000530,POST_000054,neutral,1861,805,405,0,0.099
ENG_00000531,POST_000055,positive,3460,1313,34,0,0.085
ENG_00000532,POST_000055,neutral,2181,1072,345,0,0.104
ENG_00000533,POST_000055,spam,4246,248,150,0,0.001
ENG_00000534,POST_000055,positive,2557,1313,12,0,0.011
ENG_00000535,POST_000055,negative,1895,1078,392,0,0.036
ENG_00000536,POST_000056,negative,3369,999,392,0,0.073
ENG_00000537,POST_000056,negative,2773,714,149,0,0.063
ENG_00000538,POST_000056,positive,2107,1379,88,0,0.134
ENG_00000539,POST_000056,positive,3683,1172,448,0,0.04
ENG_00000540,POST_000056,neutral,3400,1476,368,0,0.021
ENG_00000541,POST_000056,positive,2825,1714,115,0,0.059
ENG_00000542,POST_000056,neutral,2548,1458,303,0,0.009
ENG_00000543,POST_000056,neutral,1354,1635,281,0,0.123
ENG_00000544,POST_000056,positive,3740,1693,330,0,0.139
ENG_00000545,POST_000056,positive,4206,926,387,0,0.006
ENG_00000546,POST_000056,spam,3027,837,379,0,0.133
ENG_00000547,POST_000056,neutral,1881,1320,135,0,0.129
ENG_00000548,POST_000056,neutral,3819,876,457,0,0.048
ENG_00000549,POST_000056,positive,1400,971,103,0,0.063
ENG_00000550,POST_000056,positive,3137,994,254,0,0.096
ENG_00000551,POST_000057,positive,3339,185,238,0,0.084
ENG_00000552,POST_000057,neutral,283,1882,256,0,0.125
ENG_00000553,POST_000057,positive,4708,1607,301,0,0.141
ENG_00000554,POST_000057,neutral,629,1114,257,0,0.056
ENG_00000555,POST_000057,positive,4790,1567,362,0,0.042
ENG_00000556,POST_000057,positive,2613,1417,409,0,0.025
ENG_00000557,POST_000057,positive,921,1059,479,0,0.041
ENG_00000558,POST_000058,positive,2103,1239,409,0,0.097
ENG_00000559,POST_000058,neutral,3998,737,235,0,0.067
ENG_00000560,POST_000058,positive,2715,1372,469,0,0.006
ENG_00000561,POST_000058,positive,2771,800,381,0,0.092
ENG_00000562,POST_000058,neutral,1822,1487,437,0,0.046
ENG_00000563,POST_000058,spam,3638,1279,251,0,0.099
ENG_00000564,POST_000058,positive,3463,1819,298,0,0.026
ENG_00000565,POST_000058,positive,121,1879,308,0,0.04
ENG_00000566,POST_000058,neutral,540,1177,217,0,0.142
ENG_00000567,POST_000058,neutral,2544,1951,67,0,0.052
ENG_00000568,POST_000058,positive,3899,1135,73,0,0.149
ENG_00000569,POST_000059,positive,1108,862,339,0,0.038
ENG_00000570,POST_000059,positive,1973,1749,157,0,0.092
ENG_00000571,POST_000059,positive,687,1856,467,0,0.099
ENG_00000572,POST_000059,neutral,4062,453,98,0,0.053
ENG_00000573,POST_000059,positive,4199,869,215,0,0.038
ENG_00000574,POST_000059,positive,2314,1507,384,0,0.095
ENG_00000575,POST_000059,positive,3323,1273,178,0,0.131
ENG_00000576,POST_000059,positive,1853,1448,350,0,0.047
ENG_00000577,POST_000059,positive,1284,1278,197,0,0.145
ENG_00000578,POST_000059,positive,244,1888,406,0,0.101
ENG_00000579,POST_000059,neutral,2918,1175,392,0,0.09
ENG_00000580,POST_000059,negative,3066,1207,60,0,0.098
ENG_00000581,POST_000059,positive,1372,1792,469,0,0.136
ENG_00000582,POST_000060,negative,1063,1770,109,0,0.062
ENG_00000583,POST_000060,positive,2573,1089,10,0,0.045
ENG_00000584,POST_000060,positive,2161,1000,423,0,0.089
ENG_00000585,POST_000060,spam,886,701,383,0,0.147
ENG_00000586,POST_000060,neutral,4107,1655,424,0,0.121
ENG_00000587,POST_000060,neutral,2482,434,294,0,0.052
ENG_00000588,POST_000060,positive,2885,265,275,0,0.107
ENG_00000589,POST_000060,positive,2421,943,375,0,0.115
ENG_00000590,POST_000060,positive,3880,232,107,0,0.091
ENG_00000591,POST_000060,positive,258,339,245,0,0.052
ENG_00000592,POST_000060,neutral,422,1732,63,0,0.066
ENG_00000593,POST_000060,positive,3239,1122,303,0,0.119
ENG_00000594,POST_000060,positive,373,1181,288,0,0.065
ENG_00000595,POST_000060,neutral,4433,820,170,0,0.102
ENG_00000596,POST_000060,positive,1378,404,393,0,0.12
ENG_00000597,POST_000061,negative,2036,1541,291,0,0.116
ENG_00000598,POST_000061,negative,3575,1091,215,0,0.102
ENG_00000599,POST_000061,positive,1721,1799,229,0,0.073
ENG_00000600,POST_000061,positive,3016,1620,279,0,0.089
ENG_00000601,POST_000061,positive,573,1110,75,0,0.02
ENG_00000602,POST_000061,neutral,2312,1775,53,0,0.145
ENG_00000603,POST_000061,positive,2929,1859,64,0,0.113
ENG_00000604,POST_000061,neutral,709,737,107,0,0.007
ENG_00000605,POST_000061,positive,2638,517,262,0,0.095
ENG_00000606,POST_000061,spam,1957,1065,217,0,0.128
ENG_00000607,POST_000061,negative,2669,1162,374,0,0.116
ENG_00000608,POST_000061,neutral,3717,1754,429,0,0.133
ENG_00000609,POST_000062,spam,1,7,11442,1,0.909
ENG_00000610,POST_000062,spam,43,24,39927,1,0.943
ENG_00000611,POST_000062,spam,27,27,57809,1,0.885
ENG_00000612,POST_000062,spam,1,17,32820,1,0.984
ENG_00000613,POST_000062,spam,42,14,41101,1,0.965
ENG_00000614,POST_000062,spam,37,9,18953,1,0.784
ENG_00000615,POST_000062,spam,48,17,61162,1,0.853
ENG_00000616,POST_000062,spam,5,26,26548,1,0.911
ENG_00000617,POST_000062,spam,50,26,31790,1,0.768
ENG_00000618,POST_000062,spam,10,11,30849,1,0.943
ENG_00000619,POST_000062,neutral,6,19,74124,1,0.94
ENG_00000620,POST_000062,spam,9,27,53666,1,0.944
ENG_00000621,POST_000062,spam,25,25,51742,1,0.858
ENG_00000622,POST_000062,spam,40,9,59485,1,0.97
ENG_00000623,POST_000063,positive,3170,1585,429,0,0.048
ENG_00000624,POST_000063,positive,725,404,276,0,0.015
ENG_00000625,POST_000063,neutral,4460,1543,445,0,0.115
ENG_00000626,POST_000063,neutral,799,617,205,0,0.138
ENG_00000627,POST_000063,positive,249,1587,183,0,0.022
ENG_00000628,POST_000063,positive,4522,385,363,0,0.089
ENG_00000629,POST_000063,positive,3613,1230,164,0,0.117
ENG_00000630,POST_000063,neutral,2389,1945,264,0,0.141
ENG_00000631,POST_000063,positive,1202,519,24,0,0.142
ENG_00000632,POST_000063,positive,4378,679,111,0,0.036
ENG_00000633,POST_000063,positive,588,379,66,0,0.028
ENG_00000634,POST_000063,positive,1796,977,15,0,0.029
ENG_00000635,POST_000063,neutral,3334,776,249,0,0.136
ENG_00000636,POST_000063,positive,4794,201,225,0,0.099
ENG_00000637,POST_000064,positive,4552,665,407,0,0.07
ENG_00000638,POST_000064,positive,3157,185,257,0,0.063
ENG_00000639,POST_000064,positive,638,1483,223,0,0.028
ENG_00000640,POST_000064,positive,1306,265,154,0,0.082
ENG_00000641,POST_000064,negative,3333,1328,35,0,0.099
ENG_00000642,POST_000064,positive,3294,1846,304,0,0.033
ENG_00000643,POST_000064,positive,1425,972,442,0,0.045
ENG_00000644,POST_000064,positive,3381,705,324,0,0.064
ENG_00000645,POST_000064,positive,4923,1435,52,0,0.06
ENG_00000646,POST_000064,positive,1989,1427,359,0,0.003
ENG_00000647,POST_000065,negative,4762,247,299,0,0.108
ENG_00000648,POST_000065,neutral,226,649,162,0,0.02
ENG_00000649,POST_000065,negative,1037,1624,315,0,0.068
ENG_00000650,POST_000065,positive,4624,321,387,0,0.13
ENG_00000651,POST_000065,neutral,917,564,213,0,0.149
ENG_00000652,POST_000065,positive,3305,1131,498,0,0.002
ENG_00000653,POST_000065,positive,1065,860,482,0,0.037
ENG_00000654,POST_000065,neutral,3360,1672,80,0,0.117
ENG_00000655,POST_000065,positive,1507,1002,417,0,0.001
ENG_00000656,POST_000065,positive,3568,1350,386,0,0.139
ENG_00000657,POST_000065,positive,4278,1112,197,0,0.119
ENG_00000658,POST_000065,neutral,1259,1951,441,0,0.139
ENG_00000659,POST_000065,positive,3115,1296,128,0,0.113
ENG_00000660,POST_000065,negative,1673,1577,439,0,0.093
ENG_00000661,POST_000065,positive,3444,921,239,0,0.036
ENG_00000662,POST_000066,positive,791,1163,169,0,0.051
ENG_00000663,POST_000066,positive,4801,625,405,0,0.104
ENG_00000664,POST_000066,positive,312,1974,93,0,0.11
ENG_00000665,POST_000066,positive,824,488,476,0,0.081
ENG_00000666,POST_000066,positive,4780,856,198,0,0.077
ENG_00000667,POST_000066,neutral,4050,1339,306,0,0.002
ENG_00000668,POST_000066,positive,3817,384,262,0,0.139
ENG_00000669,POST_000066,positive,4080,1612,23,0,0.029
ENG_00000670,POST_000066,positive,4198,1105,474,0,0.009
ENG_00000671,POST_000066,neutral,703,445,139,0,0.137
ENG_00000672,POST_000066,neutral,139,855,57,0,0.144
ENG_00000673,POST_000066,positive,1999,1738,334,0,0.095
ENG_00000674,POST_000066,neutral,1810,669,239,0,0.058
ENG_00000675,POST_000066,positive,4665,1108,401,0,0.125
ENG_00000676,POST_000066,positive,3668,1936,41,0,0.001
ENG_00000677,POST_000067,positive,2759,1523,441,0,0.107
ENG_00000678,POST_000067,neutral,3827,1565,335,0,0.1
ENG_00000679,POST_000067,positive,755,1488,400,0,0.071
ENG_00000680,POST_000067,positive,1964,642,100,0,0.04
ENG_00000681,POST_000067,neutral,3796,862,477,0,0.113
ENG_00000682,POST_000067,positive,2262,1958,184,0,0.017
ENG_00000683,POST_000067,positive,4546,755,469,0,0.08
ENG_00000684,POST_000068,neutral,3694,1665,420,0,0.033
ENG_00000685,POST_000068,positive,859,885,208,0,0.003
ENG_00000686,POST_000068,positive,2471,512,257,0,0.008
ENG_00000687,POST_000069,neutral,4881,917,428,0,0.087
ENG_00000688,POST_000069,negative,4010,1026,435,0,0.018
ENG_00000689,POST_000069,positive,4065,1359,252,0,0.059
ENG_00000690,POST_000069,negative,3065,773,354,0,0.111
ENG_00000691,POST_000069,positive,3879,486,272,0,0.085
ENG_00000692,POST_000069,positive,1463,973,359,0,0.086
ENG_00000693,POST_000069,positive,2867,729,492,0,0.148
ENG_00000694,POST_000069,positive,1764,1367,15,0,0.091
ENG_00000695,POST_000069,positive,3214,1262,449,0,0.052
ENG_00000696,POST_000069,positive,3654,956,380,0,0.089
ENG_00000697,POST_000069,neutral,3440,318,121,0,0.078
ENG_00000698,POST_000069,negative,4588,1155,27,0,0.094
ENG_00000699,POST_000070,negative,3837,1079,315,0,0.056
ENG_00000700,POST_000070,positive,1780,1346,299,0,0.134
ENG_00000701,POST_000070,positive,3182,636,264,0,0.07
ENG_00000702,POST_000070,positive,3737,322,353,0,0.118
ENG_00000703,POST_000070,positive,3686,1735,132,0,0.148
ENG_00000704,POST_000070,positive,4637,1402,224,0,0.026
ENG_00000705,POST_000070,neutral,366,1013,286,0,0.145
ENG_00000706,POST_000070,neutral,1475,768,113,0,0.025
ENG_00000707,POST_000070,positive,2081,286,413,0,0.021
ENG_00000708,POST_000070,neutral,1982,696,153,0,0.057
ENG_00000709,POST_000071,positive,325,1889,444,0,0.143
ENG_00000710,POST_000071,positive,2218,1629,126,0,0.102
ENG_00000711,POST_000071,positive,2916,1520,76,0,0.029
ENG_00000712,POST_000071,positive,3309,841,408,0,0.021
ENG_00000713,POST_000071,positive,1218,1215,185,0,0.036
ENG_00000714,POST_000071,neutral,497,247,412,0,0.057
ENG_00000715,POST_000071,negative,2179,1267,463,0,0.124
ENG_00000716,POST_000071,positive,4455,1160,409,0,0.142
ENG_00000717,POST_000071,positive,1053,1365,333,0,0.113
ENG_00000718,POST_000071,neutral,180,704,95,0,0.054
ENG_00000719,POST_000071,spam,1272,1264,420,0,0.001
ENG_00000720,POST_000071,positive,3737,1020,399,0,0.149
ENG_00000721,POST_000071,spam,3091,862,419,0,0.004
ENG_00000722,POST_000071,neutral,3575,1307,281,0,0.096
ENG_00000723,POST_000071,positive,3351,236,357,0,0.027
ENG_00000724,POST_000072,neutral,1165,525,72,0,0.037
ENG_00000725,POST_000072,positive,4036,250,471,0,0.135
ENG_00000726,POST_000072,neutral,2770,1327,215,0,0.145
ENG_00000727,POST_000072,negative,4948,1768,305,0,0.099
ENG_00000728,POST_000072,neutral,3966,1338,278,0,0.117
ENG_00000729,POST_000072,positive,4354,1197,113,0,0.124
ENG_00000730,POST_000073,positive,1390,1829,168,0,0.085
ENG_00000731,POST_000073,neutral,1522,1360,428,0,0.017
ENG_00000732,POST_000073,negative,4830,983,168,0,0.045
ENG_00000733,POST_000073,positive,2020,578,399,0,0.027
ENG_00000734,POST_000073,neutral,154,1144,12,0,0.003
ENG_00000735,POST_000073,positive,438,546,279,0,0.073
ENG_00000736,POST_000073,positive,749,487,490,0,0.003
ENG_00000737,POST_000073,neutral,129,348,380,0,0.133
ENG_00000738,POST_000073,positive,3102,736,44,0,0.06
ENG_00000739,POST_000073,neutral,1226,1528,452,0,0.104
ENG_00000740,POST_000073,positive,2304,1011,222,0,0.02
ENG_00000741,POST_000073,positive,246,1777,60,0,0.053
ENG_00000742,POST_000073,positive,4778,1096,139,0,0.041
ENG_00000743,POST_000073,negative,1982,1957,379,0,0.06
ENG_00000744,POST_000074,neutral,2898,778,386,0,0.081
ENG_00000745,POST_000074,negative,1645,593,16,0,0.086
ENG_00000746,POST_000074,positive,4142,470,471,0,0.036
ENG_00000747,POST_000074,neutral,3359,1275,372,0,0.097
ENG_00000748,POST_000074,positive,820,1950,142,0,0.05
ENG_00000749,POST_000074,spam,1357,649,78,0,0.06
ENG_00000750,POST_000074,positive,4454,880,266,0,0.106
ENG_00000751,POST_000074,neutral,3870,194,58,0,0.055
ENG_00000752,POST_000074,neutral,4732,1065,264,0,0.091
ENG_00000753,POST_000074,negative,4059,1550,77,0,0.004
ENG_00000754,POST_000075,positive,4781,447,33,0,0.018
ENG_00000755,POST_000075,neutral,4603,1662,379,0,0.053
ENG_00000756,POST_000075,positive,1323,1337,240,0,0.126
ENG_00000757,POST_000075,negative,4813,1505,445,0,0.03
ENG_00000758,POST_000075,positive,2889,1215,92,0,0.089
ENG_00000759,POST_000076,positive,3147,840,425,0,0.019
ENG_00000760,POST_000076,positive,1828,1822,319,0,0.097
ENG_00000761,POST_000076,positive,1450,219,472,0,0.118
ENG_00000762,POST_000076,positive,3864,799,366,0,0.129
ENG_00000763,POST_000077,spam,1603,792,297,0,0.122
ENG_00000764,POST_000077,negative,4874,1023,91,0,0.058
ENG_00000765,POST_000077,positive,753,1239,483,0,0.082
ENG_00000766,POST_000077,neutral,1556,795,344,0,0.086
ENG_00000767,POST_000077,spam,3948,1670,240,0,0.035
ENG_00000768,POST_000077,negative,3657,1630,414,0,0.069
ENG_00000769,POST_000077,positive,2212,788,107,0,0.095
ENG_00000770,POST_000077,positive,2906,1941,165,0,0.093
ENG_00000771,POST_000077,positive,4158,517,319,0,0.146
ENG_00000772,POST_000077,positive,4003,405,182,0,0.136
ENG_00000773,POST_000077,neutral,2618,636,467,0,0.078
ENG_00000774,POST_000077,neutral,452,1889,90,0,0.092
ENG_00000775,POST_000077,neutral,1954,733,485,0,0.08
ENG_00000776,POST_000077,positive,2531,436,160,0,0.071
ENG_00000777,POST_000077,negative,514,1463,25,0,0.108
ENG_00000778,POST_000078,positive,639,1038,367,0,0.053
ENG_00000779,POST_000078,positive,3501,441,157,0,0.132
ENG_00000780,POST_000078,positive,1233,437,197,0,0.039
ENG_00000781,POST_000078,positive,370,632,221,0,0.117
ENG_00000782,POST_000078,positive,4977,1737,53,0,0.108
ENG_00000783,POST_000078,positive,580,385,357,0,0.05
ENG_00000784,POST_000078,positive,990,1635,68,0,0.113
ENG_00000785,POST_000078,positive,1593,991,169,0,0.137
ENG_00000786,POST_000078,positive,2789,1042,302,0,0.145
ENG_00000787,POST_000078,positive,194,1478,43,0,0.078
ENG_00000788,POST_000078,positive,1924,625,178,0,0.092
ENG_00000789,POST_000078,spam,2335,1098,420,0,0.046
ENG_00000790,POST_000079,neutral,2085,1888,416,0,0.144
ENG_00000791,POST_000079,neutral,2746,1442,223,0,0.103
ENG_00000792,POST_000079,negative,4042,1792,254,0,0.12
ENG_00000793,POST_000079,positive,2991,690,451,0,0.089
ENG_00000794,POST_000079,neutral,1461,1063,403,0,0.137
ENG_00000795,POST_000080,positive,2035,1004,176,0,0.002
ENG_00000796,POST_000080,neutral,1273,1419,298,0,0.002
ENG_00000797,POST_000080,positive,555,1065,163,0,0.126
ENG_00000798,POST_000080,positive,2653,796,84,0,0.068
ENG_00000799,POST_000080,positive,2761,831,143,0,0.099
ENG_00000800,POST_000080,positive,2427,540,338,0,0.037
ENG_00000801,POST_000080,positive,4136,1406,83,0,0.109
ENG_00000802,POST_000080,neutral,3646,1087,496,0,0.055
ENG_00000803,POST_000080,negative,4776,640,328,0,0.029
ENG_00000804,POST_000080,spam,4806,999,310,0,0.003
ENG_00000805,POST_000080,positive,1836,1694,408,0,0.101
ENG_00000806,POST_000080,negative,2940,537,272,0,0.07
ENG_00000807,POST_000080,neutral,2839,1115,111,0,0.037
ENG_00000808,POST_000080,neutral,4285,381,466,0,0.033
ENG_00000809,POST_000081,negative,2004,747,184,0,0.037
ENG_00000810,POST_000081,negative,1805,283,102,0,0.148
ENG_00000811,POST_000081,positive,931,1910,101,0,0.023
ENG_00000812,POST_000082,positive,2176,224,334,0,0.086
ENG_00000813,POST_000082,positive,3857,502,38,0,0.036
ENG_00000814,POST_000082,positive,2755,328,214,0,0.007
ENG_00000815,POST_000082,positive,1181,848,59,0,0.123
ENG_00000816,POST_000082,positive,835,928,494,0,0.053
ENG_00000817,POST_000082,neutral,4184,290,421,0,0.088
ENG_00000818,POST_000082,spam,528,739,87,0,0.023
ENG_00000819,POST_000082,neutral,2550,878,211,0,0.046
ENG_00000820,POST_000082,positive,1380,940,426,0,0.056
ENG_00000821,POST_000082,positive,2727,656,271,0,0.12
ENG_00000822,POST_000082,positive,4083,1758,274,0,0.011
ENG_00000823,POST_000082,positive,2143,1864,385,0,0.146
ENG_00000824,POST_000082,positive,274,895,376,0,0.111
ENG_00000825,POST_000082,neutral,2640,1431,140,0,0.14
ENG_00000826,POST_000082,spam,3953,405,180,0,0.104
ENG_00000827,POST_000083,positive,4164,428,467,0,0.14
